index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title,Sentiment,Score
3991,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,9-Nov-2019,sexy,5.0 out of 5 stars,Apple,Saurav Jha,classy,positive,0.66110009
3992,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,1-Sep-2019,Good,5.0 out of 5 stars,Apple,Amazon Customer,Good,positive,0.747274876
3993,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,4-Mar-2020,Nice,4.0 out of 5 stars,Apple,Renil,Good phone,positive,0.754400492
3994,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,27-Jan-2020,Good,5.0 out of 5 stars,Apple,Sudhakar.S,Good quality & build.,positive,0.766199589
3995,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,16-Jan-2020,Good,4.0 out of 5 stars,Apple,dinesh patel,Very Good,positive,0.769340932
3996,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,18-Nov-2019,good,5.0 out of 5 stars,Apple,balvinder,good,positive,0.747274876
3997,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,27-Jan-2020,Good,4.0 out of 5 stars,Apple,Pankaj,Good,positive,0.747274876
3998,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,30-Sep-2019,Good,5.0 out of 5 stars,Apple,Subodh,Good,positive,0.747274876
3999,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=399, India ,19-Feb-2020,Nice,5.0 out of 5 stars,Apple,camper,Best,positive,0.758125782
4000,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,29-Oct-2019,Good,5.0 out of 5 stars,Apple,vickyhits007,Awesome,positive,0.849532485
4001,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,9-Mar-2020,Good,4.0 out of 5 stars,Apple,Sumukh Mohan,Good,positive,0.747274876
4002,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,13-Nov-2019,Nice,5.0 out of 5 stars,Apple,kamesh,Nice,positive,0.830548525
4003,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,7-Nov-2019,Good,5.0 out of 5 stars,Apple,Amazon Customer,Nice,positive,0.830548525
4004,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,19-Jan-2020,good,5.0 out of 5 stars,Apple,sandeep kv,good,positive,0.747274876
4005,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,6-Jan-2020,I got tottally damaged piece,5.0 out of 5 stars,Apple,Chandu,Damaged piece,positive,0.66110009
4006,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,21-Jul-2019,amazing,5.0 out of 5 stars,Apple,Shobhesh,Nice 😎 product,positive,0.830548525
4007,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,13-Nov-2019,Best phone is iphone xr,5.0 out of 5 stars,Apple,Amit tiwari,Best phone,positive,0.712235808
4008,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,14-Jul-2019,Extremely good,5.0 out of 5 stars,Apple,Divya bathla,Good,positive,0.747274876
4009,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=400, India ,9-Nov-2019,Amazing battery life,5.0 out of 5 stars,Apple,Taher,Best phone,positive,0.712235808
4010,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,31-Dec-2019,Nice Product,5.0 out of 5 stars,Apple,Shivdas Pillai,iPhone XR best in class,neutral,0.542319953
4011,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,3-Jun-2019,Not a handy phone... buy xs instead,3.0 out of 5 stars,Apple,Abhishek singh,Big,positive,0.69354701
4012,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,14-Nov-2019,Great Product,5.0 out of 5 stars,Apple,Atul ,Worth the purchase !!,positive,0.753677547
4013,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,23-Aug-2019,Charging taking 3plus hours,4.0 out of 5 stars,Apple,Anoop Louis,Charging,positive,0.66110009
4014,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,12-Mar-2019,Fast delivery.,5.0 out of 5 stars,Apple,Amazon Customer,One must use this iPhone to know the convenience.,neutral,0.584095299
4015,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,17-Aug-2019,Overall good,5.0 out of 5 stars,Apple,Karthick,Red XR,positive,0.66110009
4016,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,7-Nov-2019,Worth,5.0 out of 5 stars,Apple,Naren Dev,Value for money in IPHONE,neutral,0.515782595
4017,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,10-Mar-2020,Battery backup is very good,5.0 out of 5 stars,Apple,Rohith prabhath,A super backup battery phone,positive,0.626299798
4018,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,7-Mar-2020,Nice but camera quality bad,5.0 out of 5 stars,Apple,BALAJI,Nice but camera quality not good,negative,0.344716221
4019,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=401, India ,6-Dec-2019,awesome iphone in low range,5.0 out of 5 stars,Apple,Narveer singh,awesome iphone in low budget,positive,0.741518021
4020,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,10-Jan-2020,Awsm battry life face id 👌,5.0 out of 5 stars,Apple,shanky,Ek no mobile,positive,0.614511788
4021,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,3-Nov-2019,Back case very poor quality,3.0 out of 5 stars,Apple,Amazon Customer,Online shopping not good quality,negative,0.408197314
4022,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,20-Nov-2019,I loved it. Amazing product,5.0 out of 5 stars,Apple,Jackson K francis,Iphone xr,neutral,0.525615335
4023,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,30-Dec-2019,Camera quality is too good.,5.0 out of 5 stars,Apple,sudhir gurav,Best price on Amazon,positive,0.758125782
4024,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,6-Dec-2019,I need my iphone XR invoice,1.0 out of 5 stars,Apple,Durgesh Dangi,Need Invoice,positive,0.614878953
4025,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,19-Jan-2020,i phone never make you down,5.0 out of 5 stars,Apple,sajid pathan,just one word awesome,positive,0.883661449
4026,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,11-Nov-2019,No finger print recognition,5.0 out of 5 stars,Apple,Amazon Customer,Dream phone,neutral,0.59997797
4027,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,7-Dec-2019,Battery  Backup is in fault,2.0 out of 5 stars,Apple,Hushiar singh,Battery fault,neutral,0.555405438
4028,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,6-Oct-2019,One of the best iPhone ever,4.0 out of 5 stars,Apple,preetham,Cute iPhone,positive,0.673467636
4029,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=402, India ,5-Nov-2019,it's nice as always,5.0 out of 5 stars,Apple,Ankur Bharti,compact and secure,positive,0.67642194
4030,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,31-Oct-2019,Mast phone hai bhai,4.0 out of 5 stars,Apple,Naman Yadav,Jhakkas,positive,0.66110009
4031,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,17-Apr-2020,Absolutely perfect!,5.0 out of 5 stars,Apple,Deepak Sharma,Worth buying...,positive,0.707332253
4032,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,29-Jan-2020,Connectivity issues,4.0 out of 5 stars,Apple,Nidhi,"Great product, but have connectivity issues",neutral,0.503734946
4033,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,26-Jan-2020,Good phone to buy..,4.0 out of 5 stars,Apple,Pradeep Dungriyal,Nice one...,positive,0.853325963
4034,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,23-Nov-2019,Very good excellent,5.0 out of 5 stars,Apple,Pardeep,Very very good,positive,0.767136872
4035,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,30-Dec-2019,It’s a good product,4.0 out of 5 stars,Apple,Hemant Nagpal,iPhone XR,neutral,0.525615335
4036,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,15-Oct-2019,Good,5.0 out of 5 stars,Apple,Sandeep Saraf,Good,positive,0.747274876
4037,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,25-Jul-2019,Good product,4.0 out of 5 stars,Apple,Ramesh v,Good product,positive,0.747274876
4038,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,30-Jul-2019,Go for the red.,5.0 out of 5 stars,Apple,Siddharth Bhattacharjee,Distinctive !,positive,0.66110009
4039,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,6-Jul-2019,Awesome,5.0 out of 5 stars,Apple,Jobanpreet Singh,Good Phone,positive,0.754400492
4040,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2-Nov-2019,Awsum phone,5.0 out of 5 stars,Apple,Siddhant,Awsum phone,positive,0.606359899
4041,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,29-Nov-2019,Not as good,3.0 out of 5 stars,Apple,SHUBHAM YADAV,Not as good as other android phones,negative,0.37855193
4042,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,25-Nov-2019,Great phone,5.0 out of 5 stars,Apple,Amazon Customer,Amazing Amazon! Great service,positive,0.871122777
4043,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,5-Nov-2019,Good One 😊,4.0 out of 5 stars,Apple,Raghu Timmanagoudra,Ok 👍,positive,0.69556731
4044,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,11-Nov-2019,It's awsome,4.0 out of 5 stars,Apple,Binod G.,Good,positive,0.747274876
4045,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,22-Feb-2020,Best option,5.0 out of 5 stars,Apple,Amazon Customer,Nice phone,positive,0.794677734
4046,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,28-Feb-2020,Great Phone,5.0 out of 5 stars,Apple,Rahul Gurnani,Great Phone,positive,0.747135341
4047,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,11-Oct-2019,Good product worth for money,5.0 out of 5 stars,Apple,Manimegalai Gurumoorthi,👍,positive,0.66110009
4048,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,3-Nov-2019,Awesome,5.0 out of 5 stars,Apple,Ankur Gupta,Awesome,positive,0.849532485
4049,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,19-Aug-2019,Best at this price point,5.0 out of 5 stars,Apple,danam r pyrbot,Worth it!,positive,0.743214369
4050,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,4-Nov-2019,Bad,5.0 out of 5 stars,Apple,Amazon Customer,Good,positive,0.747274876
4051,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,27-Oct-2019,Just awesome,5.0 out of 5 stars,Apple,venkateshwaran,Fabulous,positive,0.698382974
4052,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,3-Nov-2019,Excellent performence.,5.0 out of 5 stars,Apple,Sandeep Kumar Yadav,Right for daily life.,positive,0.704886973
4053,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,3-Sep-2019,Great buy,5.0 out of 5 stars,Apple,Dr.,iPhone CR,neutral,0.525615335
4054,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,17-Aug-2019,game sensor good,5.0 out of 5 stars,Apple,RIYAZAHMED,looking good and camera result awesome,positive,0.916195691
4055,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,5-Nov-2019,Nice phone and should have a bit more ram,5.0 out of 5 stars,Apple,Arun Bhat,Must use,positive,0.66110009
4056,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,17-Oct-2019,Awesome worth of money loved it,5.0 out of 5 stars,Apple,Manjunatha.m,Bubble phone,positive,0.606359899
4057,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,15-Oct-2019,Product are not Good,1.0 out of 5 stars,Apple,AMRIT KAPOOR ,Not good it's bad,negative,0.203205749
4058,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2-Aug-2019,Awesome phone ❤️💯,5.0 out of 5 stars,Apple,Ankur,Must buy ❤️💯,positive,0.66110009
4059,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,5-Nov-2019,Good i love amazon,5.0 out of 5 stars,Apple,sachiinkumar nandha kumar,Regarding amazon,positive,0.66110009
4060,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,5-Oct-2019,Nice,5.0 out of 5 stars,Apple,v.s.p.krishna Chaitanya,Nice for price,positive,0.853995264
4061,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,26-May-2019,Good,5.0 out of 5 stars,Apple,Sai Sabarish,One day delivery,positive,0.676279545
4062,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,12-Nov-2019,Improved face recognition.,5.0 out of 5 stars,Apple,Ritesh Gupta,Got it in good deal,positive,0.71471113
4063,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,9-Nov-2019,Good phone. Got it for 38k,5.0 out of 5 stars,Apple,BBS,Good phone,positive,0.754400492
4064,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,5-Oct-2019,Phone is getting heated up,3.0 out of 5 stars,Apple,Vishnu,Good,positive,0.747274876
4065,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,20-Feb-2020,Superb PHON I m very happy,5.0 out of 5 stars,Apple,Altamas Khan,Smart PHON ka baap,positive,0.675349057
4066,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,4-Nov-2019,I really liked the product,5.0 out of 5 stars,Apple,Sonal Pandey,5 stars,positive,0.701981008
4067,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,24-Jan-2020,Best phone in battery life,5.0 out of 5 stars,Apple,Chirag Kapoor,Superb battery life,positive,0.621704757
4068,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,7-Nov-2019,It is very goodbye,5.0 out of 5 stars,Apple,Nikhil N.,Good,positive,0.747274876
4069,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,3-Nov-2019,One word.. perfect,5.0 out of 5 stars,Apple,sharad sagar,iPhone xr,neutral,0.525615335
4070,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,25-Jan-2020,Display not like x,4.0 out of 5 stars,Apple,Saddam Khan,Nice delivery on time,positive,0.865362167
4071,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,10-Oct-2019,Just awesome phone,5.0 out of 5 stars,Apple,Pratik Deshmukh,Nice,positive,0.830548525
4072,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,7-Nov-2019,Excellent purchase,5.0 out of 5 stars,Apple,Somu R.,Excellent,positive,0.79475683
4073,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,7-Dec-2019,Awesome experience,5.0 out of 5 stars,Apple,M r khan,Perfect mobile,positive,0.725607872
4074,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,6-Dec-2019,great phone to use,5.0 out of 5 stars,Apple,Ankur Pathania,Great,positive,0.78910774
4075,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,22-Feb-2020,Everything is good,5.0 out of 5 stars,Apple,Surya,Apple,positive,0.61766535
4076,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,21-Aug-2019,One of the best product from apple,5.0 out of 5 stars,Apple,murughendra,Best in class,positive,0.675974905
4077,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,30-Sep-2019,All Good,5.0 out of 5 stars,Apple,Rahul Mistry,Its awesome,positive,0.821589351
